Player_match_SK,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
19192,548360,208,AT Rayudu,1985-09-23,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2012,0,27,1,,,Harbhajan Singh,MS Dhoni,KD Karthik,MS Dhoni
19193,548360,275,JEC Franklin,1980-11-07,Left-hand bat,Left-arm medium,New Zealand,Player,Mumbai Indians,Chennai Super Kings,2012,0,32,1,,,Harbhajan Singh,MS Dhoni,KD Karthik,MS Dhoni
19194,548360,323,RJ Peterson,1979-08-04,Left-hand bat,Slow left-arm orthodox,South Africa,Player,Mumbai Indians,Chennai Super Kings,2012,0,33,1,,,Harbhajan Singh,MS Dhoni,KD Karthik,MS Dhoni
19195,548360,20,MS Dhoni,1981-07-07,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2012,0,31,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19196,548360,21,SK Raina,1986-11-27,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2012,0,26,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19197,548360,23,S Badrinath,1980-08-30,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2012,0,32,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19198,548360,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2012,0,24,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19199,548360,71,DJ Bravo,1983-10-07,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Mumbai Indians,2012,0,29,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19200,548360,109,JA Morkel,1981-06-10,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Mumbai Indians,2012,0,31,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19201,548360,185,M Vijay,1984-04-01,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2012,0,28,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19202,548360,186,SB Jakati,1980-11-27,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2012,0,32,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19203,548360,201,R Ashwin,1986-09-17,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2012,0,26,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19204,548360,303,F du Plessis,1984-07-13,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Mumbai Indians,2012,0,28,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19205,548360,451,BW Hilfenhaus,1983-03-15,Right-hand bat,Right-arm fast-medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2012,0,29,0,,,MS Dhoni,Harbhajan Singh,MS Dhoni,KD Karthik
19206,548361,8,V Kohli,1988-11-05,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Deccan Chargers,2012,0,24,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19207,548361,15,Z Khan,1978-10-07,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,34,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19208,548361,110,AB de Villiers,1984-02-17,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Deccan Chargers,2012,1,28,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19209,548361,121,M Muralitharan,1972-04-17,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,40,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19210,548361,135,TM Dilshan,1976-10-14,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,36,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19211,548361,162,CH Gayle,1979-09-21,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,33,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19212,548361,244,A Mithun,1989-10-25,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,23,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19213,548361,260,MA Agarwal,1991-02-16,Right-hand bat,NULL,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,21,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19214,548361,261,AUK Pathan,1984-06-17,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,28,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19215,548361,283,J Syed Mohammad,1983-06-03,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,29,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19216,548361,294,P Parameswaran,1985-05-30,Right-hand bat,Left-arm medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2012,0,27,1,,,V Kohli,KC Sangakkara,AB de Villiers,PA Patel
19217,548361,10,CL White,1983-08-18,Right-hand bat,Legbreak googly,Australia,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,29,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19218,548361,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Keeper,Deccan Chargers,Royal Challengers Bangalore,2012,0,27,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19219,548361,26,KC Sangakkara,1977-10-27,Left-hand bat,Right-arm offbreak,Sri Lanka,Captain,Deccan Chargers,Royal Challengers Bangalore,2012,0,35,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19220,548361,42,S Dhawan,1985-12-05,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,27,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19221,548361,94,DW Steyn,1983-06-27,Right-hand bat,Right-arm fast,South Africa,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,29,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19222,548361,136,A Mishra,1982-11-24,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,30,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19223,548361,313,DJ Harris,1979-12-31,Right-hand bat,Right-arm medium,Australia,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,33,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19224,548361,325,A Ashish Reddy,1991-02-24,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,21,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19225,548361,326,V Pratap Singh,1992-05-03,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,20,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19226,548361,331,PA Reddy,1991-02-11,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,21,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19227,548361,446,Anand Rajan,1987-04-17,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2012,0,25,0,,,KC Sangakkara,V Kohli,PA Patel,AB de Villiers
19228,548362,2,BB McCullum,1981-09-27,Right-hand bat,Right-arm medium,New Zealand,Keeper,Kolkata Knight Riders,Delhi Daredevils,2012,0,31,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19229,548362,9,JH Kallis,1975-10-16,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Delhi Daredevils,2012,1,37,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19230,548362,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,30,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19231,548362,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Delhi Daredevils,2012,0,31,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19232,548362,63,LR Shukla,1981-05-06,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,31,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19233,548362,66,B Lee,1976-11-08,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,36,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19234,548362,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,27,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19235,548362,89,R Bhatia,1979-10-22,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,33,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19236,548362,95,DB Das,1986-09-22,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,26,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19237,548362,116,PJ Sangwan,1990-11-05,Right-hand bat,Left-arm medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,22,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19238,548362,315,SP Narine,1988-05-26,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Delhi Daredevils,2012,0,24,1,,,G Gambhir,V Sehwag,BB McCullum,NV Ojha
19239,548362,29,IK Pathan,1984-10-27,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,28,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19240,548362,41,V Sehwag,1978-10-20,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Kolkata Knight Riders,2012,0,34,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19241,548362,52,LRPL Taylor,1984-03-08,Right-hand bat,Right-arm offbreak,New Zealand,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,28,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19242,548362,64,DPMD Jayawardene,1977-05-27,Right-hand bat,Right-arm medium,Sri Lanka,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,35,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19243,548362,183,NV Ojha,1983-07-20,Right-hand bat,NULL,India,Keeper,Delhi Daredevils,Kolkata Knight Riders,2012,0,29,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19244,548362,187,DA Warner,1986-10-27,Left-hand bat,Legbreak,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,26,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19245,548362,190,M Morkel,1984-10-06,Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,28,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19246,548362,199,Y Nagar,1990-01-06,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,22,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19247,548362,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,25,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19248,548362,293,S Nadeem,1989-08-12,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,23,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19249,548362,296,VR Aaron,1989-10-29,Right-hand bat,Right-arm fast,India,Player,Delhi Daredevils,Kolkata Knight Riders,2012,0,23,0,,,V Sehwag,G Gambhir,NV Ojha,BB McCullum
19250,548363,6,R Dravid,1973-01-11,Right-hand bat,Right-arm offbreak,India,Captain,Rajasthan Royals,Pune Warriors,2012,0,39,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19251,548363,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Pune Warriors,2012,1,31,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19252,548363,39,SK Trivedi,1982-09-04,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2012,0,30,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19253,548363,85,AM Rahane,1988-06-06,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2012,0,24,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19254,548363,192,J Botha,1982-05-02,Right-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Pune Warriors,2012,0,30,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19255,548363,204,OA Shah,1978-10-22,Right-hand bat,Right-arm offbreak,England,Player,Rajasthan Royals,Pune Warriors,2012,0,34,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19256,548363,238,SW Tait,1983-02-22,Right-hand bat,Right-arm fast,Australia,Player,Rajasthan Royals,Pune Warriors,2012,0,29,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19257,548363,255,STR Binny,1984-06-03,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2012,0,28,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19258,548363,266,AL Menaria,1990-10-29,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Pune Warriors,2012,0,22,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19259,548363,277,DH Yagnik,1983-06-22,Left-hand bat,NULL,India,Keeper,Rajasthan Royals,Pune Warriors,2012,0,29,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19260,548363,297,AA Chavan,1985-10-28,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Pune Warriors,2012,0,27,1,,,R Dravid,SC Ganguly,DH Yagnik,RV Uthappa
19261,548363,1,SC Ganguly,1972-07-08,Left-hand bat,Right-arm medium,India,Captain,Pune Warriors,Rajasthan Royals,2012,0,40,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19262,548363,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Rajasthan Royals,2012,0,27,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19263,548363,73,A Nehra,1979-04-29,Right-hand bat,Left-arm medium-fast,India,Player,Pune Warriors,Rajasthan Royals,2012,0,33,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19264,548363,83,M Kartik,1976-09-11,Left-hand bat,Slow left-arm orthodox,India,Player,Pune Warriors,Rajasthan Royals,2012,0,36,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19265,548363,171,M Manhas,1979-10-12,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Rajasthan Royals,2012,0,33,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19266,548363,191,AD Mathews,1987-06-02,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Pune Warriors,Rajasthan Royals,2012,0,25,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19267,548363,267,WD Parnell,1989-07-30,Left-hand bat,Left-arm medium-fast,South Africa,Player,Pune Warriors,Rajasthan Royals,2012,0,23,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19268,548363,299,B Kumar,1990-02-05,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Rajasthan Royals,2012,0,22,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19269,548363,306,SPD Smith,1989-06-02,Right-hand bat,Legbreak googly,India,Player,Pune Warriors,Rajasthan Royals,2012,0,23,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19270,548363,328,MJ Clarke,1981-04-02,Right-hand bat,Slow left-arm orthodox,Australia,Player,Pune Warriors,Rajasthan Royals,2012,0,31,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19271,548363,330,AP Majumdar,1984-04-30,Right-hand bat,Legbreak googly,India,Player,Pune Warriors,Rajasthan Royals,2012,0,28,0,,,SC Ganguly,R Dravid,RV Uthappa,DH Yagnik
19272,548364,4,DJ Hussey,1977-07-15,Right-hand bat,Right-arm offbreak,Australia,Captain,Kings XI Punjab,Deccan Chargers,2012,0,35,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19273,548364,14,P Kumar,1986-10-02,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2012,0,26,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19274,548364,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Deccan Chargers,2012,0,24,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19275,548364,100,SE Marsh,1983-07-09,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Deccan Chargers,2012,0,29,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19276,548364,148,SD Chitnis,1987-05-06,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Deccan Chargers,2012,0,25,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19277,548364,153,RR Powar,1978-05-20,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Deccan Chargers,2012,0,34,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19278,548364,236,Mandeep Singh,1991-12-18,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2012,1,21,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19279,548364,319,N Saini,1988-10-28,Right-hand bat,NULL,India,Keeper,Kings XI Punjab,Deccan Chargers,2012,0,24,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19280,548364,320,DA Miller,1989-06-10,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Deccan Chargers,2012,0,23,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19281,548364,321,Azhar Mahmood,1975-02-28,Right-hand bat,Right-arm fast-medium,Pakistan,Player,Kings XI Punjab,Deccan Chargers,2012,0,37,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19282,548364,333,P Awana,1986-07-19,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2012,0,26,1,,,DJ Hussey,KC Sangakkara,N Saini,PA Patel
19283,548364,10,CL White,1983-08-18,Right-hand bat,Legbreak googly,Australia,Player,Deccan Chargers,Kings XI Punjab,2012,0,29,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19284,548364,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Keeper,Deccan Chargers,Kings XI Punjab,2012,0,27,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19285,548364,26,KC Sangakkara,1977-10-27,Left-hand bat,Right-arm offbreak,Sri Lanka,Captain,Deccan Chargers,Kings XI Punjab,2012,0,35,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19286,548364,42,S Dhawan,1985-12-05,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kings XI Punjab,2012,0,27,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19287,548364,136,A Mishra,1982-11-24,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kings XI Punjab,2012,0,30,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19288,548364,211,AA Jhunjhunwala,1982-12-01,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kings XI Punjab,2012,0,30,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19289,548364,233,J Theron,1985-07-24,Right-hand bat,Right-arm medium-fast,South Africa,Player,Deccan Chargers,Kings XI Punjab,2012,0,27,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19290,548364,313,DJ Harris,1979-12-31,Right-hand bat,Right-arm medium,Australia,Player,Deccan Chargers,Kings XI Punjab,2012,0,33,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19291,548364,325,A Ashish Reddy,1991-02-24,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kings XI Punjab,2012,0,21,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19292,548364,326,V Pratap Singh,1992-05-03,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kings XI Punjab,2012,0,20,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19293,548364,331,PA Reddy,1991-02-11,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kings XI Punjab,2012,0,21,0,,,KC Sangakkara,DJ Hussey,PA Patel,N Saini
19294,548365,8,V Kohli,1988-11-05,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Mumbai Indians,2012,0,24,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19295,548365,15,Z Khan,1978-10-07,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,34,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19296,548365,79,SS Tiwary,1989-12-30,Left-hand bat,NULL,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,23,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19297,548365,81,R Vinay Kumar,1984-02-12,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,28,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19298,548365,110,AB de Villiers,1984-02-17,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Mumbai Indians,2012,0,28,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19299,548365,121,M Muralitharan,1972-04-17,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,40,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19300,548365,135,TM Dilshan,1976-10-14,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,36,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19301,548365,162,CH Gayle,1979-09-21,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Mumbai Indians,2012,1,33,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19302,548365,260,MA Agarwal,1991-02-16,Right-hand bat,NULL,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,21,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19303,548365,283,J Syed Mohammad,1983-06-03,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,29,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19304,548365,311,HV Patel,1990-11-23,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2012,0,22,1,,,V Kohli,Harbhajan Singh,AB de Villiers,KD Karthik
19305,548365,50,Harbhajan Singh,1980-07-03,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Royal Challengers Bangalore,2012,0,32,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19306,548365,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2012,0,25,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19307,548365,61,RP Singh,1985-12-06,Right-hand bat,Left-arm fast-medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2012,0,27,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19308,548365,88,KD Karthik,1985-06-01,Right-hand bat,NULL,India,Keeper,Mumbai Indians,Royal Challengers Bangalore,2012,0,27,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19309,548365,131,PP Ojha,1986-09-05,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Royal Challengers Bangalore,2012,0,26,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19310,548365,133,SR Tendulkar,1973-04-24,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2012,0,39,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19311,548365,147,DR Smith,1983-04-12,Right-hand bat,Right-arm medium,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2012,0,29,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
19312,548365,194,SL Malinga,1983-08-28,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Royal Challengers Bangalore,2012,0,29,0,,,Harbhajan Singh,V Kohli,KD Karthik,AB de Villiers
